"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count","sources"
"5/2/2011 22:00",2,0,1,2,24.6,29.545,"73",0,28,97,125,NA
"5/2/2011 23:00",2,0,1,2,22.96,26.515,"83",12.998,16,48,64,"ad campaign"
"5/3/2011 0:00",2,0,1,2,22.96,26.515,"83",15.0013,0,16,16,"ad campaign"
"5/3/2011 1:00",2,0,1,2,22.96,26.515,"78",16.9979,0,14,14,NA
"5/3/2011 2:00",2,0,1,2,22.96,26.515,"78",16.9979,0,5,5,"AD campaign"
"5/3/2011 3:00",2,0,1,1,22.14,25.76,"83",19.0012,0,2,2,"Ad Campaign"
"5/3/2011 4:00",2,0,1,1,21.32,25,"88",15.0013,3,1,4,"ad campaign"
"5/3/2011 5:00",2,0,1,1,21.32,25,"88",8.9981,0,14,14,"www.google.co.uk"
"5/3/2011 6:00",2,0,1,2,21.32,25,"94",11.0014,7,102,109,"ad campaign"
"5/3/2011 7:00",2,0,1,2,22.14,25.76,"88",15.0013,17,248,265,"www.google.co.uk"
"5/3/2011 8:00",2,0,1,2,22.96,26.515,"83",19.0012,24,435,459,"ad campaign"
"5/3/2011 9:00",2,0,1,2,24.6,28.79,"78",23.9994,29,157,186,"www.bing.com"
"5/3/2011 10:00",2,0,1,2,26.24,30.305,"69",23.9994,36,91,127,"www.bing.com"
"5/3/2011 11:00",2,0,1,2,27.06,31.06,"65",22.0028,20,120,140,"facebook page"
"5/3/2011 12:00",2,0,1,2,27.88,31.82,"61",32.9975,48,169,217,"www.google.fi"
"5/3/2011 13:00",2,0,1,2,28.7,32.575,"58",40.9973,50,144,194,"facebook page"
"5/3/2011 14:00",2,0,1,2,28.7,32.575,"58",35.0008,36,122,158,"www.google.co.uk"
"5/3/2011 15:00",2,0,1,2,28.7,32.575,"58",30.0026,37,117,154,"www.bing.com"
"5/3/2011 16:00",2,0,1,1,29.52,33.335,"54",31.0009,46,225,271,"www.yahoo.com"
"5/3/2011 17:00",2,0,1,1,28.7,32.575,"54",31.0009,53,464,517,"ad campaign"
"5/3/2011 18:00",2,0,1,1,28.7,32.575,"48",27.9993,59,485,544,"Twitter    "
"5/3/2011 19:00",2,0,1,1,27.88,31.82,"57",23.9994,42,323,365,"www.google.co.uk"
"5/3/2011 20:00",2,0,1,1,27.06,31.06,"61",12.998,28,262,290,"ad campaign"
"5/3/2011 21:00",2,0,1,2,26.24,31.06,"61",30.0026,42,183,225,"ad campaign"
"5/3/2011 22:00",2,0,1,2,23.78,27.275,"60",26.0027,14,99,113,"www.bing.com"
"5/3/2011 23:00",2,0,1,2,22.96,26.515,"68",22.0028,12,50,62,"Twitter"
"5/4/2011 0:00",2,0,1,3,21.32,25,"77",11.0014,5,22,27,"www.google.fi"
"5/4/2011 1:00",2,0,1,3,20.5,24.24,"82",19.0012,1,6,7,"www.google.com"
"5/4/2011 2:00",2,0,1,3,20.5,24.24,"82",19.0012,0,4,4,"www.bing.com"
"5/4/2011 3:00",2,0,1,3,17.22,21.21,"88",35.0008,0,1,1,"www.google.co.uk"
"5/4/2011 4:00",2,0,1,3,15.58,19.695,"94",22.0028,1,2,3,"www.google.co.uk"
"5/4/2011 5:00",2,0,1,3,14.76,16.665,"87",22.0028,1,8,9,"Twitter    "
"5/4/2011 6:00",2,0,1,3,13.94,15.15,"93",26.0027,0,21,21,"Twitter    "
"5/4/2011 7:00",2,0,1,3,13.94,15.15,"93",23.9994,6,46,52,"Twitter    "
"5/4/2011 8:00",2,0,1,3,13.94,15.15,"93",26.0027,5,74,79,"Ad Campaign"
"5/4/2011 9:00",2,0,1,3,13.94,15.15,"93",23.9994,5,35,40,"AD campaign"
"5/4/2011 10:00",2,0,1,2,13.94,15.91,"93",19.0012,5,26,31,"facebook page"
"5/4/2011 11:00",2,0,1,1,16.4,20.455,"82",22.0028,3,69,72,"Twitter"
"5/4/2011 12:00",2,0,1,2,18.04,21.97,"62",23.9994,19,105,124,"AD campaign"
"5/4/2011 13:00",2,0,1,2,18.86,22.725,"59",30.0026,15,128,143,"facebook page"
"5/4/2011 14:00",2,0,1,1,20.5,24.24,"51",26.0027,13,94,107,"blog"
"5/4/2011 15:00",2,0,1,1,19.68,23.485,"51",27.9993,22,107,129,"ad campaign"
"5/4/2011 16:00",2,0,1,1,20.5,24.24,"45",31.0009,22,173,195,"facebook page"
"5/4/2011 17:00",2,0,1,1,16.4,20.455,"71",16.9979,22,388,410,NA
"5/4/2011 18:00",2,0,1,1,17.22,21.21,"67",16.9979,29,367,396,"ad campaign"
"5/4/2011 19:00",2,0,1,1,17.22,21.21,"58",23.9994,30,266,296,NA
"5/4/2011 20:00",2,0,1,1,16.4,20.455,"62",22.0028,17,174,191,"ad campaign"
"5/4/2011 21:00",2,0,1,1,16.4,20.455,"62",11.0014,17,133,150,"facebook page"
"5/4/2011 22:00",2,0,1,1,15.58,19.695,"62",15.0013,9,80,89,"www.google.co.uk"
"5/4/2011 23:00",2,0,1,1,14.76,17.425,"62",15.0013,8,49,57,"www.bing.com"
"5/5/2011 0:00",2,0,1,1,14.76,17.425,"66",12.998,4,23,27,"ad campaign"
"5/5/2011 1:00",2,0,1,1,13.94,16.665,"71",12.998,4,6,10,"www.bing.com"
"5/5/2011 2:00",2,0,1,1,13.94,15.91,"66",15.0013,1,4,5,"AD campaign"
"5/5/2011 3:00",2,0,1,1,13.94,15.91,"66",16.9979,0,4,4,"Twitter    "
"5/5/2011 4:00",2,0,1,1,13.94,15.91,"66",16.9979,4,3,7,"www.google.fi"
"5/5/2011 5:00",2,0,1,1,13.94,15.91,"66",16.9979,1,29,30,NA
"5/5/2011 6:00",2,0,1,1,13.94,15.91,"66",16.9979,3,86,89,"facebook page"
"5/5/2011 7:00",2,0,1,1,15.58,19.695,"58",16.9979,16,255,271,"facebook page"
"5/5/2011 8:00",2,0,1,1,17.22,21.21,"50",16.9979,25,415,440,"www.yahoo.com"
"5/5/2011 9:00",2,0,1,1,18.86,22.725,"44",19.0012,20,164,184,"direct"
"5/5/2011 10:00",2,0,1,1,20.5,24.24,"39",19.0012,30,98,128,"Twitter    "
"5/5/2011 11:00",2,0,1,1,21.32,25,"36",30.0026,43,105,148,NA
"5/5/2011 12:00",2,0,1,1,21.32,25,"34",23.9994,27,169,196,"ad campaign"
"5/5/2011 13:00",2,0,1,1,22.14,25.76,"30",39.0007,50,142,192,"facebook page"
"5/5/2011 14:00",2,0,1,1,22.14,25.76,"28",30.0026,19,135,154,"Twitter"
"5/5/2011 15:00",2,0,1,1,22.96,26.515,"26",32.9975,27,120,147,"www.bing.com"
"5/5/2011 16:00",2,0,1,1,23.78,27.275,"24",27.9993,36,233,269,"facebook page"
"5/5/2011 17:00",2,0,1,1,22.96,26.515,"26",26.0027,66,467,533,"Twitter    "
"5/5/2011 18:00",2,0,1,1,22.96,26.515,"26",19.0012,64,456,520,"www.google.co.uk"
"5/5/2011 19:00",2,0,1,1,22.14,25.76,"28",15.0013,56,305,361,"www.bing.com"
"5/5/2011 20:00",2,0,1,1,20.5,24.24,"34",11.0014,33,225,258,"www.google.co.uk"
"5/5/2011 21:00",2,0,1,1,20.5,24.24,"36",12.998,39,141,180,"Twitter"
"5/5/2011 22:00",2,0,1,1,19.68,23.485,"39",12.998,30,135,165,"www.bing.com"
"5/5/2011 23:00",2,0,1,1,18.86,22.725,"41",12.998,16,99,115,"AD campaign"
"5/6/2011 0:00",2,0,1,1,18.04,21.97,"44",11.0014,13,43,56,"www.yahoo.com"
"5/6/2011 1:00",2,0,1,1,16.4,20.455,"62",11.0014,8,24,32,"Ad Campaign"
"5/6/2011 2:00",2,0,1,1,15.58,19.695,"62",7.0015,1,15,16,"Twitter"
"5/6/2011 3:00",2,0,1,1,14.76,18.18,"71",7.0015,3,6,9,"www.yahoo.com"
"5/6/2011 4:00",2,0,1,1,14.76,18.18,"71",7.0015,0,1,1,"AD campaign"
"5/6/2011 5:00",2,0,1,1,13.94,17.425,"81",7.0015,0,16,16,"www.yahoo.com"
"5/6/2011 6:00",2,0,1,1,14.76,18.18,"81",6.0032,8,74,82,"Ad Campaign"
"5/6/2011 7:00",2,0,1,1,16.4,20.455,"82",0,20,202,222,"facebook page"
"5/6/2011 8:00",2,0,1,1,17.22,21.21,"77",16.9979,35,415,450,"Twitter    "
"5/6/2011 9:00",2,0,1,1,18.86,22.725,"67",19.0012,27,161,188,"www.google.fi"
"5/6/2011 10:00",2,0,1,2,22.14,25.76,"49",22.0028,30,97,127,"facebook page"
"5/6/2011 11:00",2,0,1,2,22.14,25.76,"49",22.0028,42,123,165,"Ad Campaign"
"5/6/2011 12:00",2,0,1,1,22.96,26.515,"49",23.9994,48,198,246,"facebook page"
"5/6/2011 13:00",2,0,1,1,23.78,27.275,"40",22.0028,71,182,253,"facebook page"
"5/6/2011 14:00",2,0,1,1,24.6,31.06,"40",30.0026,86,127,213,"www.bing.com"
"5/6/2011 15:00",2,0,1,1,24.6,31.06,"38",26.0027,89,171,260,"www.google.fi"
"5/6/2011 16:00",2,0,1,1,24.6,31.06,"40",16.9979,82,262,344,"facebook page"
"5/6/2011 17:00",2,0,1,1,23.78,27.275,"40",23.9994,83,470,553,"Twitter    "
"5/6/2011 18:00",2,0,1,3,22.14,25.76,"52",23.9994,85,385,470,"ad campaign"
"5/6/2011 19:00",2,0,1,3,22.14,25.76,"52",23.9994,39,253,292,"www.google.co.uk"
"5/6/2011 20:00",2,0,1,1,21.32,25,"48",7.0015,29,161,190,"blog"
"5/6/2011 21:00",2,0,1,1,19.68,23.485,"67",8.9981,22,130,152,"www.yahoo.com"
"5/6/2011 22:00",2,0,1,1,18.86,22.725,"72",15.0013,46,105,151,"Twitter    "
"5/6/2011 23:00",2,0,1,1,18.04,21.97,"82",8.9981,27,93,120,"facebook page"
"5/7/2011 0:00",2,0,0,1,17.22,21.21,"82",8.9981,10,76,86,"Twitter"
"5/7/2011 1:00",2,0,0,1,17.22,21.21,"82",7.0015,8,50,58,"facebook page"
"5/7/2011 2:00",2,0,0,1,17.22,21.21,"82",6.0032,5,47,52,"facebook page"
"5/7/2011 3:00",2,0,0,1,17.22,21.21,"77",6.0032,9,9,18,"ad campaign"
"5/7/2011 4:00",2,0,0,1,16.4,20.455,"82",7.0015,1,4,5,"www.bing.com"
"5/7/2011 5:00",2,0,0,1,18.86,22.725,"59",8.9981,4,3,7,"facebook page"
"5/7/2011 6:00",2,0,0,1,17.22,21.21,"77",6.0032,1,12,13,"direct"
"5/7/2011 7:00",2,0,0,1,19.68,23.485,"59",0,8,32,40,"www.bing.com"
"5/7/2011 8:00",2,0,0,1,21.32,25,"52",12.998,19,96,115,"www.google.com"
"5/7/2011 9:00",2,0,0,1,22.14,25.76,"49",19.0012,54,164,218,"www.google.com"
"5/7/2011 10:00",2,0,0,1,22.96,26.515,"49",19.9995,90,208,298,"Ad Campaign"
"5/7/2011 11:00",2,0,0,1,22.96,26.515,"43",0,132,215,347,"www.google.co.uk"
"5/7/2011 12:00",2,0,0,1,24.6,31.06,"40",12.998,129,244,373,"www.bing.com"
"5/7/2011 13:00",2,0,0,1,24.6,31.06,"35",19.0012,196,240,436,"AD campaign"
"5/7/2011 14:00",2,0,0,3,24.6,31.06,"35",11.0014,143,235,378,"www.yahoo.com"
"5/7/2011 15:00",2,0,0,1,24.6,31.06,"38",16.9979,148,230,378,"Twitter    "
"5/7/2011 16:00",2,0,0,1,24.6,31.06,"38",12.998,119,223,342,"AD campaign"
"5/7/2011 17:00",2,0,0,1,23.78,27.275,"40",15.0013,138,216,354,"www.yahoo.com"
"5/7/2011 18:00",2,0,0,1,23.78,27.275,"37",11.0014,114,175,289,"ad campaign"
"5/7/2011 19:00",2,0,0,1,22.96,26.515,"43",12.998,88,179,267,"www.google.co.uk"
"5/7/2011 20:00",2,0,0,1,22.96,26.515,"43",8.9981,82,137,219,"Twitter"
"5/7/2011 21:00",2,0,0,1,22.14,25.76,"49",15.0013,58,124,182,"ad campaign"
"5/7/2011 22:00",2,0,0,1,22.14,25.76,"49",12.998,26,94,120,"Twitter"
"5/7/2011 23:00",2,0,0,1,20.5,24.24,"59",7.0015,30,89,119,"blog"
"5/8/2011 0:00",2,0,0,2,20.5,24.24,"59",7.0015,22,78,100,"www.yahoo.com"
"5/8/2011 1:00",2,0,0,2,21.32,25,"55",0,8,56,64,"www.yahoo.com"
"5/8/2011 2:00",2,0,0,1,19.68,23.485,"63",0,17,42,59,"facebook page"
"5/8/2011 3:00",2,0,0,1,18.86,22.725,"72",6.0032,10,21,31,"ad campaign"
"5/8/2011 4:00",2,0,0,1,17.22,21.21,"82",0,2,8,10,"Twitter"
"5/8/2011 5:00",2,0,0,2,18.04,21.97,"77",0,0,5,5,"facebook page"
"5/8/2011 6:00",2,0,0,2,18.04,21.97,"82",0,2,4,6,"Twitter    "
"5/8/2011 7:00",2,0,0,2,18.86,22.725,"82",0,8,15,23,"ad campaign"
"5/8/2011 8:00",2,0,0,1,21.32,25,"63",8.9981,28,58,86,"Ad Campaign"
"5/8/2011 9:00",2,0,0,1,22.96,26.515,"52",15.0013,48,112,160,"Twitter"
"5/8/2011 10:00",2,0,0,1,23.78,27.275,"49",8.9981,91,153,244,"facebook page"
"5/8/2011 11:00",2,0,0,1,23.78,27.275,"49",6.0032,142,198,340,"Twitter    "
"5/8/2011 12:00",2,0,0,1,24.6,31.06,"46",6.0032,139,243,382,"ad campaign"
"5/8/2011 13:00",2,0,0,1,24.6,31.06,"49",8.9981,166,224,390,"ad campaign"
"5/8/2011 14:00",2,0,0,1,24.6,31.06,"49",0,126,240,366,"Twitter"
"5/8/2011 15:00",2,0,0,1,24.6,31.06,"49",0,128,230,358,"direct"
"5/8/2011 16:00",2,0,0,1,24.6,31.06,"46",7.0015,122,263,385,"ad campaign"
"5/8/2011 17:00",2,0,0,3,23.78,27.275,"49",19.0012,106,245,351,"www.google.co.uk"
"5/8/2011 18:00",2,0,0,1,23.78,27.275,"49",0,63,205,268,NA
"5/8/2011 19:00",2,0,0,1,22.96,26.515,"64",0,61,178,239,"www.yahoo.com"
"5/8/2011 20:00",2,0,0,1,21.32,25,"77",8.9981,42,132,174,"blog"
"5/8/2011 21:00",2,0,0,1,21.32,25,"77",6.0032,32,95,127,"ad campaign"
"5/8/2011 22:00",2,0,0,1,20.5,24.24,"88",6.0032,29,86,115,"ad campaign"
"5/8/2011 23:00",2,0,0,1,18.86,22.725,"88",6.0032,9,41,50,"www.google.co.uk"
"5/9/2011 0:00",2,0,1,1,18.86,22.725,"82",6.0032,31,22,53,"ad campaign"
"5/9/2011 1:00",2,0,1,1,18.04,21.97,"88",0,25,8,33,"AD campaign"
"5/9/2011 2:00",2,0,1,1,18.04,21.97,"94",0,6,2,8,"facebook page"
"5/9/2011 3:00",2,0,1,1,18.86,22.725,"82",6.0032,0,7,7,"www.bing.com"
"5/9/2011 4:00",2,0,1,1,17.22,21.21,"82",11.0014,0,4,4,"ad campaign"
"5/9/2011 5:00",2,0,1,1,17.22,21.21,"77",11.0014,0,23,23,"www.bing.com"
"5/9/2011 6:00",2,0,1,1,18.04,21.97,"72",16.9979,2,87,89,"ad campaign"
"5/9/2011 7:00",2,0,1,1,19.68,23.485,"63",16.9979,16,221,237,"Twitter"
"5/9/2011 8:00",2,0,1,1,21.32,25,"55",15.0013,23,351,374,"www.google.co.uk"
"5/9/2011 9:00",2,0,1,1,22.14,25.76,"56",11.0014,36,142,178,NA
"5/9/2011 10:00",2,0,1,1,22.96,26.515,"52",12.998,24,95,119,"direct"
"5/9/2011 11:00",2,0,1,1,24.6,31.06,"46",15.0013,26,99,125,"www.yahoo.com"
"5/9/2011 12:00",2,0,1,1,24.6,31.06,"43",12.998,35,160,195,"www.google.com"
"5/9/2011 13:00",2,0,1,1,25.42,31.06,"38",19.0012,36,138,174,NA
"5/9/2011 14:00",2,0,1,1,25.42,31.06,"41",15.0013,44,118,162,"ad campaign"
"5/9/2011 15:00",2,0,1,1,25.42,31.06,"41",15.0013,51,148,199,"www.yahoo.com"
"5/9/2011 16:00",2,0,1,1,26.24,31.06,"38",15.0013,49,255,304,"www.bing.com"
"5/9/2011 17:00",2,0,1,1,25.42,31.06,"38",16.9979,59,539,598,"facebook page"
"5/9/2011 18:00",2,0,1,1,25.42,31.06,"38",19.9995,66,458,524,"facebook page"
"5/9/2011 19:00",2,0,1,1,23.78,27.275,"43",12.998,45,339,384,"AD campaign"
"5/9/2011 20:00",2,0,1,1,22.14,25.76,"49",12.998,25,214,239,"ad campaign"
"5/9/2011 21:00",2,0,1,1,21.32,25,"59",8.9981,28,128,156,"Twitter    "
"5/9/2011 22:00",2,0,1,1,21.32,25,"68",6.0032,21,95,116,"ad campaign"
"5/9/2011 23:00",2,0,1,1,20.5,24.24,"68",6.0032,16,45,61,"facebook page"
"5/10/2011 0:00",2,0,1,1,19.68,23.485,"63",0,6,12,18,"www.google.fi"
"5/10/2011 1:00",2,0,1,1,18.86,22.725,"59",6.0032,3,12,15,"AD campaign"
"5/10/2011 2:00",2,0,1,1,18.04,21.97,"58",8.9981,1,4,5,"facebook page"
"5/10/2011 3:00",2,0,1,1,18.04,21.97,"54",12.998,1,3,4,"ad campaign"
"5/10/2011 4:00",2,0,1,1,17.22,21.21,"62",16.9979,0,2,2,"www.bing.com"
"5/10/2011 5:00",2,0,1,1,16.4,20.455,"66",15.0013,1,28,29,"Ad Campaign"
"5/10/2011 6:00",2,0,1,1,17.22,21.21,"67",8.9981,9,103,112,"ad campaign"
"5/10/2011 7:00",2,0,1,2,18.04,21.97,"62",8.9981,13,301,314,"www.yahoo.com"
"5/10/2011 8:00",2,0,1,2,20.5,24.24,"51",7.0015,28,397,425,"www.google.fi"
"5/10/2011 9:00",2,0,1,2,21.32,25,"48",7.0015,29,176,205,"www.google.fi"
"5/10/2011 10:00",2,0,1,2,22.96,26.515,"37",6.0032,27,100,127,"Twitter"
"5/10/2011 11:00",2,0,1,2,22.96,26.515,"43",8.9981,17,108,125,"Ad Campaign"
"5/10/2011 12:00",2,0,1,2,24.6,31.06,"38",0,47,170,217,"Twitter"
"5/10/2011 13:00",2,0,1,2,25.42,31.06,"38",16.9979,50,152,202,"ad campaign"
"5/10/2011 14:00",2,0,1,2,25.42,31.06,"33",0,42,134,176,"Twitter    "
"5/10/2011 15:00",2,0,1,2,26.24,31.06,"33",6.0032,28,152,180,"www.google.co.uk"
"5/10/2011 16:00",2,0,1,1,27.06,31.06,"31",7.0015,56,271,327,"Ad Campaign"
"5/10/2011 17:00",2,0,1,1,26.24,31.06,"33",0,79,532,611,"AD campaign"
"5/10/2011 18:00",2,0,1,1,26.24,31.06,"29",8.9981,70,480,550,"Twitter"
"5/10/2011 19:00",2,0,1,1,24.6,31.06,"43",15.0013,69,365,434,"www.bing.com"
"5/10/2011 20:00",2,0,1,1,22.14,25.76,"60",8.9981,50,241,291,"www.bing.com"
"5/10/2011 21:00",2,0,1,1,22.14,25.76,"52",0,30,173,203,"direct"
"5/10/2011 22:00",2,0,1,1,21.32,25,"55",7.0015,29,121,150,"Twitter"
"5/10/2011 23:00",2,0,1,2,21.32,25,"59",8.9981,9,72,81,"direct"
"5/11/2011 0:00",2,0,1,2,21.32,25,"55",8.9981,8,30,38,"ad campaign"
"5/11/2011 1:00",2,0,1,2,20.5,24.24,"59",7.0015,4,16,20,"ad campaign"
"5/11/2011 2:00",2,0,1,1,21.32,25,"59",0,6,4,10,"direct"
"5/11/2011 3:00",2,0,1,1,20.5,24.24,"63",15.0013,0,3,3,"www.yahoo.com"
"5/11/2011 4:00",2,0,1,2,19.68,23.485,"88",8.9981,0,2,2,"Ad Campaign"
"5/11/2011 5:00",2,0,1,1,18.86,22.725,"88",8.9981,0,20,20,"blog"
"5/11/2011 6:00",2,0,1,1,18.86,22.725,"82",8.9981,6,93,99,"facebook page"
"5/11/2011 7:00",2,0,1,1,19.68,23.485,"72",12.998,25,293,318,"www.yahoo.com"
"5/11/2011 8:00",2,0,1,1,19.68,23.485,"77",16.9979,21,421,442,"Twitter    "
"5/11/2011 9:00",2,0,1,1,21.32,25,"72",8.9981,21,182,203,"AD campaign"
"5/11/2011 10:00",2,0,1,1,22.14,25.76,"68",6.0032,30,124,154,"direct"
"5/11/2011 11:00",2,0,1,1,22.96,26.515,"64",6.0032,18,123,141,"Twitter"
"5/11/2011 12:00",2,0,1,1,24.6,31.06,"56",0,41,185,226,"AD campaign"
"5/11/2011 13:00",2,0,1,1,25.42,31.06,"50",0,36,157,193,"www.bing.com"
"5/11/2011 14:00",2,0,1,1,25.42,31.06,"53",6.0032,36,141,177,"www.google.co.uk"
"5/11/2011 15:00",2,0,1,1,26.24,31.06,"41",0,48,131,179,"facebook page"
"5/11/2011 16:00",2,0,1,1,27.06,31.06,"39",0,49,240,289,"www.google.fi"
"5/11/2011 17:00",2,0,1,1,26.24,31.06,"47",7.0015,17,242,259,"ad campaign"
"5/11/2011 18:00",2,0,1,1,25.42,31.06,"50",19.9995,40,234,274,"ad campaign"
"5/11/2011 19:00",2,0,1,1,22.96,26.515,"52",8.9981,60,341,401,"ad campaign"
"5/11/2011 20:00",2,0,1,1,22.14,25.76,"64",8.9981,28,245,273,"direct"
"5/11/2011 21:00",2,0,1,1,22.14,25.76,"60",0,32,202,234,"www.yahoo.com"
"5/11/2011 22:00",2,0,1,1,20.5,24.24,"72",16.9979,12,134,146,"www.yahoo.com"
"5/11/2011 23:00",2,0,1,1,18.86,22.725,"88",16.9979,12,69,81,"direct"
"5/12/2011 0:00",2,0,1,2,18.86,22.725,"88",15.0013,5,39,44,"www.bing.com"
"5/12/2011 1:00",2,0,1,1,18.86,22.725,"88",15.0013,1,16,17,NA
"5/12/2011 2:00",2,0,1,1,18.04,21.97,"94",12.998,1,14,15,"www.google.fi"
"5/12/2011 3:00",2,0,1,1,18.04,21.97,"88",8.9981,0,5,5,"www.bing.com"
"5/12/2011 4:00",2,0,1,1,17.22,21.21,"94",0,1,5,6,"facebook page"
"5/12/2011 5:00",2,0,1,1,17.22,21.21,"94",8.9981,2,27,29,"ad campaign"
"5/12/2011 6:00",2,0,1,1,18.04,21.97,"88",0,9,103,112,"www.google.fi"
"5/12/2011 7:00",2,0,1,1,18.86,22.725,"88",8.9981,14,283,297,"www.yahoo.com"
"5/12/2011 8:00",2,0,1,1,19.68,23.485,"82",12.998,27,394,421,"facebook page"
"5/12/2011 9:00",2,0,1,2,20.5,24.24,"77",19.0012,21,191,212,"facebook page"
"5/12/2011 10:00",2,0,1,2,22.14,25.76,"68",15.0013,28,119,147,"www.bing.com"
"5/12/2011 11:00",2,0,1,1,23.78,27.275,"60",15.0013,43,136,179,"AD campaign"
"5/12/2011 12:00",2,0,1,1,23.78,27.275,"60",15.0013,43,164,207,"ad campaign"
"5/12/2011 13:00",2,0,1,2,25.42,31.06,"57",19.9995,48,170,218,"direct"
"5/12/2011 14:00",2,0,1,2,25.42,30.305,"61",15.0013,43,148,191,"www.google.co.uk"
"5/12/2011 15:00",2,0,1,2,26.24,31.06,"53",16.9979,54,163,217,"www.google.co.uk"
"5/12/2011 16:00",2,0,1,2,26.24,31.06,"57",16.9979,50,238,288,"Twitter    "
"5/12/2011 17:00",2,0,1,2,26.24,31.06,"57",12.998,54,540,594,"ad campaign"
"5/12/2011 18:00",2,0,1,1,25.42,30.305,"69",15.0013,64,463,527,"www.bing.com"
"5/12/2011 19:00",2,0,1,2,24.6,30.305,"64",12.998,59,305,364,"www.yahoo.com"
"5/12/2011 20:00",2,0,1,1,24.6,30.305,"64",12.998,56,220,276,"AD campaign"
"5/12/2011 21:00",2,0,1,1,22.96,26.515,"83",8.9981,31,192,223,"facebook page"
"5/12/2011 22:00",2,0,1,1,22.14,25.76,"83",12.998,25,147,172,NA
"5/12/2011 23:00",2,0,1,2,22.14,25.76,"77",12.998,16,87,103,"www.bing.com"
"5/13/2011 0:00",2,0,1,2,21.32,25,"83",11.0014,6,46,52,"facebook page"
"5/13/2011 1:00",2,0,1,1,21.32,25,"83",11.0014,5,15,20,"www.google.fi"
"5/13/2011 2:00",2,0,1,2,20.5,24.24,"88",8.9981,3,8,11,"ad campaign"
"5/13/2011 3:00",2,0,1,2,20.5,24.24,"88",8.9981,2,2,4,"www.google.co.uk"
"5/13/2011 4:00",2,0,1,3,20.5,24.24,"88",11.0014,2,3,5,"www.yahoo.com"
"5/13/2011 5:00",2,0,1,2,20.5,24.24,"88",12.998,1,24,25,"www.google.fi"
"5/13/2011 6:00",2,0,1,3,20.5,24.24,"88",8.9981,6,76,82,"www.google.co.uk"
"5/13/2011 7:00",2,0,1,3,20.5,24.24,"88",11.0014,16,141,157,"www.google.co.uk"
"5/13/2011 8:00",2,0,1,2,20.5,24.24,"88",12.998,26,361,387,"facebook page"
"5/13/2011 9:00",2,0,1,2,20.5,24.24,"88",12.998,18,215,233,"direct"
"5/13/2011 10:00",2,0,1,2,21.32,25,"83",8.9981,31,99,130,"ad campaign"
"5/13/2011 11:00",2,0,1,2,21.32,25,"83",11.0014,56,90,146,"www.yahoo.com"
"5/13/2011 12:00",2,0,1,2,21.32,25,"88",12.998,53,170,223,"www.yahoo.com"
"5/13/2011 13:00",2,0,1,2,21.32,25,"88",26.0027,69,157,226,"Twitter"
"5/13/2011 14:00",2,0,1,2,21.32,25,"87",19.0012,70,120,190,"www.google.co.uk"
"5/13/2011 15:00",2,0,1,2,21.32,25,"88",11.0014,56,142,198,"www.yahoo.com"
"5/13/2011 16:00",2,0,1,2,21.32,25,"88",8.9981,44,256,300,"facebook page"
"5/13/2011 17:00",2,0,1,3,21.32,25,"88",11.0014,62,429,491,"AD campaign"
"5/13/2011 18:00",2,0,1,3,21.32,25,"88",11.0014,39,359,398,"www.bing.com"
"5/13/2011 19:00",2,0,1,2,21.32,25,"83",12.998,25,245,270,"ad campaign"
"5/13/2011 20:00",2,0,1,2,21.32,25,"83",8.9981,22,130,152,"www.yahoo.com"
"5/13/2011 21:00",2,0,1,2,21.32,25,"84",11.0014,24,130,154,"direct"
"5/13/2011 22:00",2,0,1,2,21.32,25,"83",15.0013,25,107,132,"www.google.com"
"5/13/2011 23:00",2,0,1,3,20.5,24.24,"88",11.0014,31,88,119,"ad campaign"
"5/14/2011 0:00",2,0,0,2,20.5,24.24,"88",8.9981,24,78,102,"Ad Campaign"
"5/14/2011 1:00",2,0,0,2,20.5,24.24,"88",8.9981,18,64,82,"www.bing.com"
"5/14/2011 2:00",2,0,0,2,20.5,24.24,"88",8.9981,15,37,52,"www.bing.com"
"5/14/2011 3:00",2,0,0,2,20.5,24.24,"88",8.9981,5,30,35,"www.yahoo.com"
"5/14/2011 4:00",2,0,0,2,20.5,24.24,"82",11.0014,1,4,5,"www.bing.com"
"5/14/2011 5:00",2,0,0,2,20.5,24.24,"82",7.0015,7,7,14,"direct"
"5/14/2011 6:00",2,0,0,2,20.5,24.24,"88",7.0015,2,9,11,"direct"
"5/14/2011 7:00",2,0,0,3,19.68,23.485,"100",0,4,28,32,"www.yahoo.com"
"5/14/2011 8:00",2,0,0,3,20.5,24.24,"94",0,16,72,88,"Ad Campaign"
"5/14/2011 9:00",2,0,0,2,21.32,25,"94",6.0032,14,86,100,"Twitter"
"5/14/2011 10:00",2,0,0,2,21.32,25,"94",11.0014,34,133,167,"www.google.com"
"5/14/2011 11:00",2,0,0,2,21.32,25,"94",8.9981,72,207,279,"Twitter    "
"5/14/2011 12:00",2,0,0,3,21.32,25,"100",6.0032,75,204,279,"www.bing.com"
"5/14/2011 13:00",2,0,0,3,21.32,25,"100",6.0032,68,180,248,"direct"
"5/14/2011 14:00",2,0,0,2,22.14,25.76,"94",8.9981,57,159,216,"AD campaign"
"5/14/2011 15:00",2,0,0,2,22.14,25.76,"94",11.0014,73,221,294,"www.google.co.uk"
